,0,1
0,-0.4929621047805685,0.10642270165541251
1,-0.1802564978416383,-0.44534876416402
2,-0.3683891170392511,0.022299131811637996
3,0.23652384162669357,-0.6040913574563703
4,-0.19208110621364524,-0.19955670158679215
5,-0.25052717662675805,-0.5473051235713942
6,-0.3758097396616534,-0.20396396758267255
7,0.3484091093656379,-0.5761507903338442
8,-0.36591539918436183,0.15617826233011642
9,0.29928004428636334,-0.608863969974763
10,-0.49531322648486636,-0.14648515634779122
11,-0.4496986185617233,-0.1233367913292005
12,-0.31582174743531893,-0.15402215791738635
13,-0.3499317441440704,-0.1351256616556073
14,-0.3127481528514049,0.23716161507562514
15,-0.3871712208175165,0.06295387596520842
16,0.3597167629913375,-0.4001986573152777
17,-0.07238178147683001,-0.622752621847539
18,-0.1048590860141142,-0.6076366938171158
19,-0.0798017825138858,-0.561846917275215
20,-0.06674871675126309,-0.5856920041509168
21,0.4641597595962812,-0.4461811337508287
22,0.19084703571325487,-0.6027487828552601
23,0.0,0.0
24,-0.1900754257426187,-0.32538349533796673
25,-0.41896651812437924,-0.4366688353938078
26,-0.08923351869684995,-0.3311908636545052
27,-0.28830665511279013,-0.024517229091306707
28,-0.15660243008501512,-0.2770580871791705
29,-0.18230759561870202,-0.33927182541536743
30,-0.16758946581651316,-0.2827831196056467
31,-0.18478635671148788,-0.05946578671246675
32,0.07110328232010543,-0.533900877113742
33,0.6329499726667914,0.17998772977517483
34,-0.5238846455151421,-0.42926592688760956
35,0.7516797787216309,0.15367994046846636
36,0.04784146744169995,-0.41916388685708045
37,0.5009081711641192,0.19735068126582692
38,-0.3897769604746027,-0.24623408574029185
39,-0.2595245298983801,-0.5890692107803557
40,0.24112603106286937,-0.5566950012538946
41,-0.3620265386288147,-0.5350692730397802
42,-0.3341725714479617,-0.33728203982911986
43,-0.6930074945372153,-0.14164767519892857
44,0.002839161251555932,-0.4610253930319134
45,-0.39933825634277226,-0.5614013290270837
46,-0.027263684247122052,-0.5430200577568572
47,-0.1534520488376705,-0.46532745478354176
48,-0.012135502355969214,-0.5191752938341401
49,0.07069509423200496,-0.6042902928547722
50,-0.021401504373686632,-0.4531717822978681
51,-0.24418306269724588,-0.16769877253838888
52,-0.12951098485332316,-0.40374293240106235
53,0.06938332296518138,-0.5615578378502778
54,-0.0018526818649608364,-0.6180733832180318
55,0.024526399191545485,-0.5565925513415514
56,0.03655330767542846,-0.45882276682428574
57,0.171196470858596,-0.5158326964081132
58,0.26219240860205206,-0.4377967966300606
59,0.00845883600726595,-0.6555001876109503
60,0.08815307520312414,-0.4816867750842027
61,0.29048020178514516,-0.6400861230020729
62,0.13150154129120722,-0.6362632020799813
63,0.02407151539587193,-0.7389252549790429
64,0.029195904545763717,-0.6381270973883947
65,-0.07095650820854786,-0.5736338844249991
66,0.02640244910985089,-0.5152993650899276
67,0.06940217315096979,-0.5899245561696236
68,-0.2743312431788755,-0.2759300862637296
69,0.020360591312964613,-0.4695727240826382
70,-0.016565628808693774,-0.5484768073010887
71,-0.10004583399307099,-0.414034529130266
72,0.31941659698353986,-0.3145384708882659
73,0.04861509997839813,-0.4925033284276146
74,-0.12222087717758913,-0.6150316869705146
75,0.1031662227087877,-0.6714542854097383
76,0.2485618028133331,-0.6203872967835365
77,0.7083522190659685,-0.2695857603197513
78,0.21377785646807748,-0.6037350039380387
79,-0.5957731699117075,-0.013587518132863912
80,0.5606289973485153,-0.38627263812839757
81,-0.3590477744250927,-0.6753101441737315
82,-0.4420049694605739,-0.5323737238093926
83,0.2911811198216573,-0.5522451537650437
84,0.15212896880188356,-0.5137300655161103
85,-0.3438462769869021,-0.414635567739521
86,-0.4354239491375143,0.11391521460640221
87,-0.43739175518230666,-0.25417381266098166
88,-0.46168621402828297,-0.20267136454285833
89,-0.3834136253634818,-0.42065380168593003
90,0.23511448856784525,-0.6331425653855407
91,-0.6022729141738447,-0.316358314956769
92,-0.2874942886529912,-0.45050543588445646
93,-0.04142309827159469,-0.5848834151435371
94,-0.09159929848423945,-0.5176561101378889
95,-0.055605379066663754,-0.429416558392699
96,-0.263587397396685,-0.38073691146128896
97,-0.5043473585874138,0.02860828772294984
98,0.21634486276788936,-0.5463370892361952
99,-0.412442547140287,-0.01429699723479701
100,-0.2873634334354671,-0.20196709861434567
101,-0.48478518121020203,0.32864279066000396
102,-0.7084834704720331,0.06692222630824077
103,-0.42931629814565053,-0.516820221287914
104,0.7243072786552529,-0.15476912099727713
105,-0.6460113998940397,0.19384324143988388
106,-0.3940949566530323,-0.1340100121047555
107,0.30787519414700854,-0.24604762545575018
108,-0.012709429786970277,-0.6610830166599487
109,-0.478857880342121,-0.33981670741093967
110,-0.4357031360200677,-0.3136283018529688
111,-0.4350700830465449,0.2831823975032864
112,0.10056663140375055,-0.6169563768358662
113,0.14984323765307955,-0.5882613161560528
114,-0.23467990374608297,-0.18433538803231433
115,-0.653162344534904,-0.061222981360976175
116,0.08328562136352786,-0.6369793957071418
117,-0.017135950870545164,-0.5901637980539755
118,0.3215361885894274,-0.4472333118379594
119,0.0,0.0
120,-0.17544598189716387,0.06616034375844403
121,-0.6366058227103077,0.2181591795626376
122,-0.4362597372812922,0.3878245280000199
123,-0.5024157953015782,-0.42567402693943696
124,0.12014596368534732,0.6270312008439687
125,-0.41405044297034743,0.24809992611897766
126,-0.26594706224615355,-0.4929995405114838
127,0.547222976285338,0.455963584866898
128,0.5795074629360097,-0.18868034914831117
129,0.5199762513214905,-0.23879624522332113
130,-0.4818520859563783,-0.5414505958498786
131,-0.02494620198066349,-0.5628549560678596
132,0.4820065372747658,-0.5264233453117971
133,-0.37409292469130095,-0.07435705436757355
134,-0.08118685217272606,-0.47946979202536605
135,-0.060292091451264934,-0.6078652950549647
136,-0.12584420907894575,-0.4902110794038792
137,-0.3181253343060868,-0.06128499875123912
138,-0.32430830028822794,-0.08593529150322281
139,-0.49512658434209483,-0.48561502336768825
140,-0.33847581482480515,-0.2641340062327382
141,-0.09080173084185329,-0.23948514300978643
142,-0.10787445800568486,-0.3048882298094014
143,-0.5297554673652503,-0.14038797270436817
144,0.18094814651852043,-0.5514062441976174
145,0.0,0.0
146,-0.03691782228228287,-0.6284478806136596
147,-0.2546768539177338,-0.131306013038862
148,0.05373854911397973,-0.6177835670473147
149,-0.0964306665403825,-0.4802107636283168
150,-0.4855488720561187,-0.5128086216022542
151,0.7020037465083034,-0.38783728077215623
152,-0.5563493567830563,-0.1257863768822507
153,0.6511794271937213,-0.19797509084756837
154,-0.5022539882919883,-0.17409288178505905
155,-0.08849292720992134,-0.35029367973041087
156,0.0,0.0
157,0.1505425430763083,-0.56342490067345
158,0.49427265318678615,-0.37182113564313374
159,0.0,0.0
160,-0.08272469416681077,-0.4285633107947087
161,0.06354525672914743,-0.4876344818063406
162,0.48630041354514153,-0.23973331878328089
163,0.49697367963220385,0.372594747394934
164,-0.5909829587673423,0.2092741957128876
165,0.05511908008626832,-0.4483938178631547
166,0.5464380552588565,0.10971397997633447
167,-0.06740002287303556,-0.4307139591004085
168,0.0,0.0
169,-0.05623470605881213,-0.519050732791659
170,0.055807935454401165,-0.3847209126281697
171,-0.10959526412654662,-0.3865510864178367
172,-0.12570102827647692,-0.35732891844490555
173,-0.05130565371982206,-0.31108121540874495
174,-0.06782718335038082,-0.29294111051147004
175,-0.3541355639364459,-0.3821373470099228
176,0.0026743567219751877,-0.4305219164057924
177,-0.08690639183534452,-0.4407777796488976
178,-0.19475176300033561,-0.40214539714427033
179,-0.4214841294699082,-0.3229791481765653
180,0.46195837054530997,-0.19998974765414962
181,-0.23926952978769916,-0.20748948639979248
182,-0.1811743186425866,-0.5282567506802986
183,0.0,0.0
184,0.4105849245610634,-0.18338787651005264
185,-0.1573293250624851,-0.6301470550453696
186,-0.15372586217585857,-0.5731007037099571
187,-0.3883136104859133,-0.04575599853727317
188,0.49975008838083007,0.4066089553966953
189,-0.6452226497056932,0.02885445690516621
190,-0.19082825385764882,-0.4910012468932661
191,0.26358715431096635,0.14045932945717327
192,-0.5608915581767173,0.17663037922081115
193,-0.1869256649726391,-0.24731133657706425
194,0.10865766181018788,-0.6057731827692152
